H000	H003	H006	H009	H012	H018	H024	H036	H048	H072	H120	H168
ENSG00000093183chr3:42590045-42591437	62.19	56.84	71.24	73.21	76.19	78.16	75.67	79.82	76.95	81.19	93.49	86.74
ENSG00000094661chr19:15095575-15096074	0.07	0.26	0.15	0.12	0.04	0.37	0.06	0.22	0.06	0.2	0.21	0.1
ENSG00000094804chr17:40295940-40296439	0.27	0.08	0.35	0.46	0.05	0.15	0.14	0.22	0.21	0.1	0.19	0.43
ENSG00000094880chr5:138222725-138223224	0.12	0.77	0.21	0.22	0.06	0.14	0.05	0.06	0.03	0.09	0.39	0.11
ENSG00000094916chr12:54217755-54218254	6.39	8	8.2	6.8	4.86	4.69	4.02	5.77	5.84	3.97	3.44	3.42
ENSG00000095002chr2:47387982-47388708	0.12	0.06	0.14	0.07	0.08	0.04	0.19	0.08	0.06	0.07	0.02	0.12
ENSG00000095015chr5:56822985-56823714	5.44	7.28	6.75	3.33	3.95	2.8	2.55	0.77	0.47	1.92	2.81	3.4
ENSG00000095066chr19:12796097-12796957	0.31	0.69	0.67	0.57	0.23	0.3	0.44	0.18	0.7	2.18	2.36	4.68
ENSG00000095139chr11:118610397-118611653	10.77	6.77	8.97	15.35	13.42	15.1	20.35	14.92	21.14	25.9	15.85	11.94
ENSG00000095209chr9:105679257-105679756	0.1	0.29	0.06	0.33	0.02	0.34	0.12	0.13	0.06	0.17	0.04	0.18
ENSG00000095303chr9:122378020-122379133	0.3	0.3	0.22	0.13	0.26	0.33	0.22	0.28	0.27	0.46	0.31	0.12
ENSG00000095321chr9:129139081-129141542	9.75	12.94	12.17	12.27	16.16	10.97	15.88	12.63	12.5	16.09	9.21	12.85
ENSG00000095370chr9:127784685-127785438	28.84	19.58	33.39	30.15	31.41	23.62	29.25	29.85	30.37	25.54	22.04	21.76
ENSG00000095380chr9:98044982-98046305	0.63	0.43	0.47	1.1	0.32	0.56	0.45	0.38	0.73	1.99	2.31	1.4
ENSG00000095383chr9:98247793-98248720	0.26	0.12	0.25	0.33	0.23	0.53	1.55	1.98	3.93	2.67	3.68	3.23
ENSG00000095485chr10:100256610-100257435	0.07	0.35	0.15	0.18	0.26	0.21	0.1	0.31	0.5	0.38	1.16	0.86
ENSG00000095564chr10:91901717-91902247	0.04	0.22	0.42	1.66	1.6	1.07	2.63	3.04	1.98	3.79	0.84	0.49
ENSG00000095585chr10:96262713-96264144	0.7	0.5	0.79	0.78	0.4	0.34	0.23	0.18	0.15	0.13	0.11	0.27
ENSG00000095637chr10:95430310-95431351	0.77	0.38	0.48	0.3	0.68	0.15	0.2	0.22	0.23	0.15	0.2	0.1
ENSG00000095739chr10:28668148-28669847	54.02	56.4	45.33	49.44	52.98	49.88	39.45	45.83	37.26	45.97	36.12	34.29
ENSG00000095787chr10:28545531-28546495	0.12	0.25	0.1	0.14	0.31	0.38	0.13	0.25	0.04	0.07	0.22	0.47
ENSG00000095794chr10:35148920-35150369	2.29	1.21	0.6	1.07	0.51	0.42	0.45	0.26	0.4	0.24	0.2	0.18
ENSG00000095932chr19:3471722-3473457	0.18	0.08	0.14	0.09	0.08	0.28	0.2	0.14	0.15	0.03	0.12	0.06
ENSG00000095951chr6:12044151-12045668	0.27	0.41	0.2	0.07	0.17	0.26	0.2	0.19	0.18	0.19	0.11	0.22
ENSG00000095970chr6:41155370-41156164	0.16	0.12	0.19	0.03	0.26	0.13	0.1	0.24	0.09	0.12	0.23	0.23
ENSG00000096060chr6:35718940-35720856	8.22	8.97	9.03	6.22	6.23	10.38	11.28	9.94	8.99	11.88	5.09	6.21
ENSG00000096063chr6:35952368-35952890	1.42	2.16	1.02	0.54	0.49	0.39	0.31	0.47	0.31	0.48	0.51	0.34
ENSG00000096070chr6:36204016-36204515	2.39	1.56	2.29	2.48	3.16	3.6	3.17	0.77	1.32	1.24	0.64	0.61
ENSG00000096080chr6:43701114-43701613	0.06	0.16	0.14	0.02	0.09	0.2	0.38	0.15	0.08	0.12	0.4	0.12
ENSG00000096092chr6:52662982-52664084	25.86	38.85	26.41	25.19	38.37	32.67	24.24	17.45	17.58	16.05	17.28	20.14
ENSG00000096093chr6:52399708-52400207	0.02	0.23	0.16	0.03	0.19	0.07	0.06	0.05	0.03	0.06	0.01	0.01
ENSG00000096384chr6:44237232-44238727	32.41	16.51	24.71	19.04	21.65	28.37	28.84	29.72	30.22	36.75	28.4	24.98
ENSG00000096395chr6:33787893-33788403	112.26	108.79	93.24	103.58	86.26	75.77	75	82.66	80.77	55.78	49.35	37.98
ENSG00000096433chr6:33628428-33628927	0.23	0.42	0.17	0.24	0.19	0.22	0.11	0.11	0.2	0.22	0.46	0.1
ENSG00000096654chr6:27502305-27504428	73.04	90.43	88.34	78.1	92.84	97.86	76.43	78.05	70.59	98.17	74.8	75.76
ENSG00000096717chr10:67855096-67856053	0.09	0.05	0.19	0.16	0.17	0.17	0.09	0.15	0.19	0.07	0.17	0.18
ENSG00000096968chr9:4970530-4971822	0.08	0.17	0.32	0.09	0.18	0.17	0.22	0.19	0.1	0.18	0.09	0.28
ENSG00000096996chr19:18107514-18108491	0.65	0.32	0.79	0.45	1.02	0.57	0.56	0.38	0.41	0.54	0.26	0.51
ENSG00000097007chr9:130706922-130707781	0.1	0.4	0.17	0.05	0.06	0.19	0.07	0.31	0.05	0.12	0.04	0.03
ENSG00000097021chr1:6401636-6402164	0.27	0.2	0.06	0.14	0.11	0.1	0.17	0.04	0.16	0.53	0.22	0.17
ENSG00000097033chr1:86757128-86757649	0.15	0.51	0.09	0.1	0.15	0.15	0.16	0.16	0.11	0.14	0.11	0.08
ENSG00000097046chr1:91485868-91486367	0.07	0.26	0.05	0.22	0.3	0.43	0.21	0.12	0.29	0.2	0.33	0.33
ENSG00000099194chr10:100338365-100339992	0.18	0.38	0.25	0.37	0.15	0.76	0.35	0.33	1.9	0.38	0.37	0.28
ENSG00000099219chr9:5825115-5825874	0.31	0.22	0.11	0.19	0.12	0.27	0.06	0.14	0.08	0.08	0.35	0.15
ENSG00000099250chr10:33344336-33345071	0.33	0.14	0.2	0.27	0.44	0.53	0.65	0.15	0.26	0.18	0.26	0.7
ENSG00000099256chr10:24959751-24960250	0.16	0.04	0.04	0.06	0.08	0.1	0.04	0.07	0.04	0.11	0.06	0.07
ENSG00000099282chr10:69443671-69444258	0.22	0.76	0.33	0.29	0.07	0.34	0.1	0.22	0.4	0.29	0.42	0.15
ENSG00000099284chr10:70059744-70060243	0.17	0.04	0.21	0.25	0.14	0.44	0.07	0.11	0.06	0.21	0.06	0.18
ENSG00000099308chr19:18088979-18090064	0.22	0.19	0.26	0.23	0.22	0.3	0.36	0.49	0.51	0.58	0.28	0.39
ENSG00000099326chr19:58562436-58563624	27.18	13.36	16.58	15.72	11.29	8.89	13.77	15.34	13.27	13.6	21.34	26.35
ENSG00000099330chr19:17234733-17236522	55.1	39.52	36.09	52.68	50.68	56.95	63.09	63.72	76.95	65.4	47.49	37.59
ENSG00000099331chr19:17067060-17067863	0.97	0.27	0.43	1.23	1.17	1.42	0.58	0.93	0.72	0.61	0.57	0.11
ENSG00000099337chr19:38336670-38337375	49.82	62.67	59.2	64.63	68.95	72.71	68.1	62.46	68.69	60.32	48.66	57.39
ENSG00000099341chr19:38360320-38362890	59.1	57.32	58.39	65.02	60.59	65.51	63.34	51.39	60.6	52.89	72.3	68.81
ENSG00000099364chr16:30935087-30936527	0.6	0.49	0.6	0.51	0.37	0.85	0.71	0.44	0.37	0.29	0.34	0.27
ENSG00000099377chr16:30977354-30977869	0.23	0.32	0.14	0.05	0.17	0.18	0.14	0.24	0.39	0.26	0.14	0.18
ENSG00000099385chr16:30901821-30904892	73.58	66.13	73.27	53.87	40.51	58.5	57.29	63.83	48.06	49.22	35.63	35.54
ENSG00000099399chrX:30222582-30224106	0.11	0.3	0.13	0.12	0.05	0.26	0.13	0.15	0.14	0.11	0.09	0.24
ENSG00000099622chr19:1252111-1253637	49.37	44.76	45.72	51.37	48.19	50.4	43.76	36.76	43.26	55.55	33.37	20.35
ENSG00000099624chr19:1249479-1250140	122.17	146.71	141.67	138.27	120.18	140.88	132.19	118.9	116.44	125.81	114.74	117.96
ENSG00000099783chr19:8423189-8424386	0.12	0.34	0.3	0.14	0.2	0.12	0.15	0.46	0.43	0.33	0.8	2.93
ENSG00000099785chr19:8402951-8404075	0.41	0.15	0.18	0.11	0.09	0.25	0.05	0.32	0.22	0.1	0.08	0.14
ENSG00000099795chr19:14556576-14557083	1.01	0.06	0.76	0.55	0.26	0.42	0.3	0.23	0.56	0.48	0.42	0.73
ENSG00000099797chr19:14556576-14557083	1.01	0.06	0.76	0.55	0.26	0.42	0.3	0.23	0.56	0.48	0.42	0.73
ENSG00000099804chr19:539365-540101	0.51	0.14	0.68	0.28	0.16	0.06	0.16	0.31	0.09	0.09	0.12	0.13
ENSG00000099810chr9:21811464-21812391	0.25	0.47	0.7	0.53	0.26	0.7	0.16	0.32	0.26	0.25	0.16	0.14
ENSG00000099814chr14:104872417-104877721	0.21	0.22	0.27	0.24	0.23	0.25	0.2	0.13	0.16	0.16	0.15	0.19
ENSG00000099817chr19:1087300-1088200	2.03	0.46	0.77	1.3	2.01	0.71	2.02	0.79	0.42	2.29	1.82	0.66
ENSG00000099821chr19:617484-620964	0.25	0.17	0.19	0.09	0.09	0.17	0.09	0.11	0.12	0.12	0.11	0.08
ENSG00000099840chr19:2087032-2088219	3.17	0.62	3.21	2.2	3	3.67	2.63	4.45	4.17	2.65	1.92	1.55
ENSG00000099849chr11:553442-554366	0.56	0.12	0.34	0.27	0.24	0.17	0.16	0.21	0.38	0.22	0.24	0.12
ENSG00000099860chr19:2486060-2486587	0.1	0.28	0.17	0.39	0.42	0.32	0.16	0.27	0.2	0.07	0.05	0.21
ENSG00000099864chr19:699837-700388	0.68	1.38	1.67	0.24	0.24	1.78	1.08	0.3	0.48	0.4	0.18	0.12
ENSG00000099875chr19:2041394-2042853	14.48	11.73	14.68	14.05	10	13.29	9.97	15.1	14.33	15.28	24.93	42.12
ENSG00000099889chr22:20031904-20032611	4.28	1.32	3.71	3.02	4.48	4.58	2.72	3.3	1.99	0.82	0.3	0.29
ENSG00000099904chr22:20139595-20140813	0.26	0.08	0.19	0.12	0.14	0.34	0.16	0.09	0.19	0.17	0.13	0.06
ENSG00000099910chr22:20509274-20510150	23.24	28.47	24.68	28.77	26.84	22.4	24.32	22.14	19.46	25.26	16.73	14
ENSG00000099917chr22:20514575-20515454	0.35	0.24	0.45	0.35	0.27	0.31	0.13	0.31	0.4	0.17	0.23	0.06
ENSG00000099942chr22:20904518-20905052	0.02	0.14	0.48	0.16	0.1	0.14	0.14	0.07	0.22	0.18	0.44	0.18
ENSG00000099949chr22:20972293-20972836	0.13	0.44	0.11	0.17	0.07	0.19	0.34	0.34	0.36	0.22	0.18	0.37
ENSG00000099953chr22:23780885-23781384	0.39	0.13	0.48	0.4	0.37	0.25	0.09	0.28	0.18	0.08	0.11	0.08
ENSG00000099956chr22:23800224-23801817	2.3	2.2	3.39	1.66	3.9	1.07	1.36	1.7	0.63	0.75	0.28	0.51
ENSG00000099958chr22:23846457-23846960	1.51	0.39	1.62	1.69	0.69	0.5	0.92	0.52	0.63	0.98	0.67	0.47
ENSG00000099968chr22:17647923-17649043	0.17	0.16	0.33	0.21	0.32	0.3	0.14	0.18	0.08	0.16	0.13	0.15
ENSG00000099985chr22:30275535-30276627	2.58	1.47	3.02	3.03	3.55	2.44	1.05	2.35	1.54	1.11	1.53	1.91
ENSG00000099991chr22:24043892-24044774	0.34	0.25	0.05	0.11	0.06	0.12	0.28	0.21	0.25	0.3	0.41	0.09
ENSG00000099992chr22:30318655-30319423	0.25	0.2	0.32	0.49	0.27	0.24	0.24	0.29	0.13	0.21	0.1	0.14
ENSG00000099995chr22:30423478-30424321	80.7	94.3	68.69	67.11	113.1	85.23	87.1	94.58	83.58	69.7	65.28	99.72
ENSG00000099998chr22:24207913-24208412	2.52	1.07	2.84	1.89	3.37	4.37	3.41	4.22	1.72	1.75	2.08	3.19
ENSG00000099999chr22:30286745-30288434	1.4	0.09	0.38	0.35	1.42	1.65	1.3	0.14	1.83	1.17	7.37	6.23
ENSG00000100003chr22:30372748-30373739	0.19	0.29	0.25	0.29	0.17	0.09	0.09	0.23	0.3	0.19	0.24	0.26
ENSG00000100012chr22:30462886-30463505	0.19	0.08	0.2	0.22	0.08	0.08	0.32	0.07	0.08	0.05	0.35	0.04
ENSG00000100014chr22:24433648-24435053	3.51	2.21	5.17	6.44	5.1	3.89	3.88	4.36	3.98	5.15	2.72	5.37
ENSG00000100023chr22:21646632-21647163	0.28	0.57	0.46	0.33	0.21	0.25	0.19	0.1	0.12	0.27	0.13	0.06
ENSG00000100024chr22:24485250-24486942	0.16	0.19	0.09	0.15	0.13	0.15	0.12	0.08	0.2	0.09	0.19	0.14
ENSG00000100027chr22:21754407-21755661	5.47	8.08	5.27	6.76	4.8	6.93	3.55	3.52	5.56	1.83	0.53	0.48
ENSG00000100029chr22:30634288-30635285	29.62	14.58	14.07	14.06	25.99	24.87	21.5	22.22	16.95	14.11	10.24	7.38
ENSG00000100034chr22:21943973-21944502	1.33	0.83	0.4	0.83	0.87	0.98	0.58	0.85	0.42	0.39	0.51	0.18
ENSG00000100038chr22:21974994-21975493	0.23	0.07	0.11	0.18	0.03	0.07	0.21	0.2	0.16	0.09	0.13	0.09
ENSG00000100056chr22:19136632-19137571	0.24	0.09	0.2	0.19	0.29	0.14	0.18	0.2	0.28	0.09	0.16	0.15
ENSG00000100060chr22:37493896-37494395	0.15	0.2	0.2	0.26	0.18	0.07	0.04	0.12	0.06	0.12	0.06	0.05
ENSG00000100068chr22:25398150-25399211	0.72	1.04	1.15	0.61	0.57	0.52	0.34	0.45	0.62	0.19	0.17	0.25
ENSG00000100075chr22:19361660-19362159	0.18	2.04	0.51	0.12	0.39	0.24	0.45	1.08	0.55	0.23	0.16	0.25
ENSG00000100077chr22:25557325-25557824	0.5	0.32	0.04	0.17	0.1	0.07	0.22	0.03	0.08	0.2	0.17	0.09
ENSG00000100083chr22:37618199-37618951	0.38	0.22	0.12	0.27	0.43	0.34	0.17	0.25	0.17	0.28	0.07	0.19
ENSG00000100084chr22:19424046-19424546	0.15	0.1	0.3	0.14	0.31	0.23	0.05	0.15	0.22	0.2	0.27	0.12
ENSG00000100092chr22:37627029-37628102	5.23	5.25	3.55	4.36	3.77	4.16	3.11	3.48	3.4	1.98	1.73	1.63
ENSG00000100097chr22:37664991-37666524	0.35	0.14	0.2	0.41	0.25	0.33	0.14	0.19	0.19	0.27	0.09	0.07
ENSG00000100099chr22:26474568-26475524	79.46	108.49	44.8	33.52	21.11	6.23	6.93	4.71	2.54	1.02	0.64	1.04
ENSG00000100100chr22:31281818-31282481	0.35	0.58	0.09	0.11	0.26	0.25	0.15	0.18	0.19	0.21	0.23	0.16
ENSG00000100105chr22:31289719-31291062	47.06	34.67	40.18	41.37	37.26	41.91	46.19	41.03	39.91	42.66	45.19	49.47
ENSG00000100106chr22:37676341-37677834	22.72	16.8	25.36	23.53	35.28	41.4	58.84	61.15	83.42	122.49	141.5	121.98
ENSG00000100109chr22:26502679-26503802	19.33	18.26	14.05	13.8	7.9	6.19	8.2	7.17	5.05	2.63	0.85	0.88
ENSG00000100116chr22:37817312-37819370	4.1	1.86	5.02	2.3	4	1.38	0.98	3.1	1.35	4.65	2.17	6.33
ENSG00000100122chr22:26610126-26610855	4.95	1.18	1.08	1.06	1.56	1.21	0.85	3	2.07	1.7	1.02	0.65
ENSG00000100124chr22:37824352-37825781	0.72	0.31	0.22	0.46	0.17	0.16	0.21	0.37	0.19	0.06	0.09	0.22
ENSG00000100138chr22:41696340-41697993	8.03	6.95	7.33	5.69	5.07	6.63	5.84	4.23	7.03	5.81	3.98	4.64
ENSG00000100139chr22:37913273-37913808	1.67	3.51	2.5	2.55	1.8	1.1	1.62	0.55	0.69	0.51	0.57	0.38
ENSG00000100142chr22:37933792-37934354	0.64	0.63	0.64	0.63	0.52	0.41	1.01	0.18	0.46	0.2	0.26	0.2
ENSG00000100147chr22:41780611-41782025	0.45	0.54	1.31	1.26	1.22	3.33	5.21	7.54	11.78	24.7	9.56	6.28
ENSG00000100151chr22:38042026-38043726	0.2	0.21	0.35	0.17	0.32	0.27	0.38	0.28	0.53	0.69	0.37	0.3
ENSG00000100162chr22:41937359-41938097	4.24	2.11	1.49	2.23	1.81	0.33	0.43	0.52	0.28	0.38	0.95	0.19
ENSG00000100167chr22:41968322-41969612	0.4	0.18	0.29	0.04	0.17	0.15	0.16	0.13	0.13	0.12	0.06	0.03
ENSG00000100201chr22:38549427-38550366	0.16	0.16	0.16	0.07	0.09	0.19	0.19	0.16	0.22	0.2	0.24	0.11
ENSG00000100207chr22:42337035-42337597	0.54	0.83	0.49	0.35	0.22	0.27	0.24	0.24	0.34	0.06	0.11	0.12
ENSG00000100209chr22:28749034-28749533	0.21	0.39	0.65	0.52	0.13	0.74	0.54	0.31	1.47	1.95	0.61	0.88
ENSG00000100219chr22:28791434-28793295	1.38	1.69	3.12	2.74	2.45	0.63	0.84	1.85	0.39	0.49	0.35	0.44
ENSG00000100220chr22:32473262-32474198	9.23	9.23	8.33	9.25	10.36	12.49	13.32	7.99	7.86	10.24	10.76	10.51
ENSG00000100221chr22:38751051-38752754	17.11	13.51	12.09	16.46	23	22.14	25.46	26.36	24.4	18.02	9.57	4.61
ENSG00000100226chr22:38751051-38752754	17.11	13.51	12.09	16.46	23	22.14	25.46	26.36	24.4	18.02	9.57	4.61
ENSG00000100227chr22:42648911-42650073	82.39	80.5	90.63	83.63	78.84	82.19	79.51	78.96	81.35	68.79	75.99	84.31
ENSG00000100239chr22:50303600-50304881	9.56	6.2	8.51	8.28	11.58	15.67	12.5	14.83	14.31	16.04	13.46	9.33
ENSG00000100241chr22:50483763-50484922	1.32	1.07	1.3	0.93	0.45	0.35	0.31	0.23	0.29	0.33	0.49	0.31
ENSG00000100242chr22:38768740-38770061	0.07	0.2	0.16	0.14	0.12	0.13	0.18	0.11	0.06	0.08	0.15	0.04
ENSG00000100243chr22:42655186-42656861	0.35	0.21	0.48	0.24	0.3	0.58	0.25	0.28	0.19	0.26	0.15	0.05
ENSG00000100246chr22:38782359-38783634	0.43	0.56	0.84	0.22	0.4	0.28	0.53	0.75	0.51	0.47	0.21	0.37
ENSG00000100249chr22:29069494-29069993	0.17	0.59	0.58	0.08	0.04	0.52	0.15	0.09	0.05	0.16	0.14	0.27
ENSG00000100258chr22:50498144-50498643	0.54	0.56	0.46	0.2	0.18	0.13	0.4	0.17	0.51	0.47	0.83	0.8
ENSG00000100266chr22:43008511-43009405	0.18	0.08	0.15	0.34	0.12	0.13	0.24	0.18	0.27	0.28	0.2	0.36
ENSG00000100271chr22:43097091-43097590	0.58	1.18	0.43	0.86	0.6	0.87	0.7	0.81	0.75	0.23	0.87	0.63
ENSG00000100280chr22:29414793-29415881	21.3	23.18	28.74	19.82	21.87	18.24	22.52	16.68	26.36	26.66	20.16	25.74
ENSG00000100284chr22:35312496-35312995	0.97	0.31	1.36	0.48	0.69	0.89	0.89	0.32	0.82	0.29	0.4	0.46
ENSG00000100288chr22:50542302-50542936	0.18	0.17	0.19	0.08	0.31	0.16	0.27	0.32	0.23	0.53	0.87	0.41
ENSG00000100290chr22:43118067-43119671	3.54	2.53	2.03	1.67	0.44	1.32	0.46	0.2	0.24	0.33	0.3	0.06
ENSG00000100292chr22:35371453-35372562	0.2	0.08	0.32	0.34	0.25	0.4	0.66	0.3	0.6	0.37	0.72	0.95
ENSG00000100294chr22:43152237-43152736	151.84	145.02	239.53	263.53	238.97	236.77	277.68	244.44	257.51	251.93	177.9	134.41
ENSG00000100296chr22:29385755-29386581	0.97	4.12	1.43	3.05	1.68	1.36	4.49	3.55	2.11	6.41	6.56	3.18
ENSG00000100297chr22:35409905-35411478	2.69	4.3	3.06	6.69	5.55	5.8	4.94	4.13	6.87	4.53	7.82	3.27
ENSG00000100299chr22:50620320-50620848	11.52	13.73	10.72	8.33	14	14.12	16.08	14.08	15.93	16.84	19.02	27.85
ENSG00000100300chr22:43159016-43160256	0.12	0.31	0.69	0.97	0.29	0.51	0.36	0.5	0.73	0.31	0.29	0.14
ENSG00000100304chr22:43178649-43179148	0.42	0.25	0.5	0.4	0.26	0.2	0.27	0.31	0.31	0.15	0.4	0.07
ENSG00000100307chr22:39144301-39145511	135.25	115.81	112.29	111.82	105.22	121.96	136.22	144.56	135.3	124.63	129.82	151.1
ENSG00000100316chr22:39310403-39311350	0.58	0.24	0.33	1.02	0.83	0.11	0.32	0.31	0.47	0.31	0.22	0.27
ENSG00000100319chr22:29798888-29799714	9.45	4.74	4.29	5.91	4.31	3.51	4.27	3.91	1.86	3.04	1.52	1.51
ENSG00000100320chr22:35921651-35922206	0.16	0.13	0.1	0.04	0.14	0.19	0.1	0.02	0.03	0.24	0.43	0.21
ENSG00000100321chr22:39359788-39361214	0.59	0.43	0.72	0.6	0.55	0.25	0.31	0.31	0.44	0.15	0.19	0.09
ENSG00000100324chr22:39408098-39408615	0.11	0.1	0.37	0.39	0.3	0.06	0.22	0.55	0.08	0.2	0.6	0.21
ENSG00000100325chr22:29820826-29822175	0.09	0.24	0.34	0.22	0.2	0.27	0.17	0.2	0.44	0.46	0.73	0.53
ENSG00000100330chr22:29873903-29874402	0.63	1.59	0.56	0.07	0.85	0.79	0.42	0.16	0.1	0.2	0.39	0.26
ENSG00000100335chr22:39493223-39493788	0.18	0.21	0.07	0.07	0.07	0.05	0.16	0.03	0.04	0.18	0.23	0.16
ENSG00000100342chr22:36245140-36245991	0.23	0.04	0.33	0.16	0.33	0.1	0.31	0.39	0.09	0.08	0.18	0.16
ENSG00000100345chr22:36379490-36380531	4.94	6.22	6.19	6.89	9.83	6.7	10.17	13.09	13.29	5.56	2.68	3.74
ENSG00000100347chr22:43945809-43946321	0.4	0.09	0.14	0.12	0.04	0.2	0.36	0.13	0.15	0.23	0.04	0.13
ENSG00000100348chr22:36493656-36494701	3.87	4.54	4.97	4.44	1.29	1.15	1.8	1.28	2.98	1.46	1.37	3.74
ENSG00000100350chr22:36514668-36515250	0.33	0.57	0.23	0.25	0.25	0.13	0.41	0.24	0.15	0.25	0.11	0.42
ENSG00000100354chr22:40192480-40193819	0.53	0.22	0.51	0.58	0.49	0.3	0.74	0.65	0.51	0.23	0.15	0.11
ENSG00000100359chr22:40384898-40386172	2.34	2.51	2.8	0.99	3	2.93	0.31	0.84	1.58	0.68	0.64	0.81
ENSG00000100364chr22:45246218-45247403	0.29	0.23	0.24	0.36	0.09	0.16	0.4	0.19	0.18	0.18	0.08	0.11
ENSG00000100365chr22:36853191-36853945	9.22	8.02	7.53	6.11	5.46	4.33	7.92	4.15	4.66	2.36	3.57	1.47
ENSG00000100368chr22:36920890-36922870	1.31	0.75	1.38	0.62	0.78	0.74	0.65	0.47	0.56	0.66	1.06	3.51
ENSG00000100372chr22:40682923-40683504	0.5	0.89	0.19	0.3	0.42	0.4	0.15	0.18	0.42	0.33	0.52	0.54
ENSG00000100373chr22:45292607-45294370	0.46	0.27	0.66	0.35	0.63	0.9	2.65	3.83	5.39	4.17	0.97	0.72
ENSG00000100376chr22:45301953-45302480	0.11	0.22	0.11	0.17	0.12	0.06	0.26	0.42	0.09	0.17	0.32	0.22
ENSG00000100379chr22:37058880-37060151	0.41	0.22	0.53	0.31	0.2	0.33	0.2	0.36	0.35	0.16	0.14	0.1
ENSG00000100387chr22:41091003-41091902	69.85	101.74	86.63	90.29	91.63	97.04	65.41	88.86	85.98	79.19	83.27	82.08
ENSG00000100393chr22:40965861-40967577	0.62	0.31	0.59	2.79	0.58	0.32	0.67	0.33	0.92	0.32	0.62	0.19
ENSG00000100395chr22:41196578-41198275	63.18	59.68	63.5	68.55	53.46	44.7	53.26	57.67	47.08	48.68	62.64	61.09
ENSG00000100403chr22:41289584-41290137	0.08	0.08	0.18	0.05	0.14	0.1	0.1	0.05	0.04	0.04	0.19	0.15
ENSG00000100410chr22:41478398-41480031	4.82	3.51	5.74	5.64	6.61	4.71	3.38	1.7	0.58	1.38	0.25	0.25
ENSG00000100412chr22:41478398-41480031	4.82	3.51	5.74	5.64	6.61	4.71	3.38	1.7	0.58	1.38	0.25	0.25
ENSG00000100416chr22:46322581-46323678	0.22	0.19	0.28	0.14	0.19	0.31	0.1	0.32	0.1	0.11	0.04	0.11
ENSG00000100422chr22:46747280-46747779	0.05	1.19	0.31	0.11	0.38	0.13	0.19	0.37	0.05	0.13	0.1	0.05
ENSG00000100425chr22:49838502-49839253	0.96	4.14	2.06	0.99	0.94	1.07	0.8	1.15	1.35	0.95	1.23	1.23
ENSG00000100426chr22:49829048-49830363	0.44	0.35	0.26	0.59	0.31	0.32	0.63	0.44	0.4	0.48	0.24	0.37
ENSG00000100427chr22:50076460-50078044	0.81	1	0.34	0.5	0.72	0.63	0.41	0.63	0.45	0.27	0.3	0.15
ENSG00000100429chr22:50258584-50259594	0.51	0.4	0.7	0.72	0.46	0.41	0.26	0.43	0.41	0.63	0.66	0.57
ENSG00000100433chr14:88303007-88303506	0.09	0.07	0.06	0.19	0.54	0.23	0.25	0.46	0.15	0.66	0.22	0.22
ENSG00000100439chr14:22569708-22571049	10.19	6.28	5.85	5.82	5.19	4.03	0.98	2.71	2.69	0.64	0.48	0.09
ENSG00000100441chr14:24438162-24438717	0.28	4.49	2.87	3.74	2.77	1.58	2.71	3.11	1.16	0.45	0.07	0.11
ENSG00000100445chr14:24431445-24432198	22.68	19.45	16.7	16.18	18.67	19.51	16.18	13.86	10.65	10.16	15.47	13.19
ENSG00000100448chr14:24566521-24567020	0.43	0.28	0.37	0.27	0.43	0.33	0.16	0.45	0.3	0.64	0.3	0.51
ENSG00000100461chr14:22886401-22889017	10.38	6.81	5.86	5.4	8.05	8.26	14.96	11.42	13.33	9.53	15.95	13.27
ENSG00000100473chr14:30882362-30882950	0.09	0.17	0.31	0.16	0.13	0.05	0.2	0.26	0.08	0.1	0.13	0.31
ENSG00000100479chr14:49640524-49642657	0.33	0.27	0.46	0.29	0.23	0.21	0.35	0.38	0.27	0.27	0.26	0.12
ENSG00000100483chr14:50082992-50084179	0.51	0.13	0.31	0.4	0.37	0.71	0.1	0.39	0.34	0.49	0.4	0.33
ENSG00000100503chr14:50838167-50839399	0.14	0.22	0.13	0.13	0.24	0.3	0.18	0.15	0.09	0.29	0.11	0.16
ENSG00000100504chr14:50954347-50956184	0.05	0.15	0.14	0.09	0.15	0.05	0.12	0.09	0.48	0.58	2.45	0.45
ENSG00000100519chr14:52696911-52697435	0.11	0.21	0.25	0.12	0.37	0.31	0.23	0.16	0.1	0.07	0.34	0.06
ENSG00000100522chr14:52798892-52799391	0.56	0.28	0.14	0.3	0.28	0.07	0.1	0.22	0.21	0.18	0.09	0.27
ENSG00000100523chr14:53161696-53162590	0.25	0.4	0.25	0.14	0.14	0.19	0.16	0.27	0.12	0.33	0.39	0.92
ENSG00000100526chr14:54378634-54379628	2.37	2.15	0.63	0.6	2.83	0.75	0.32	0.3	0.18	0.25	0.09	0.07
ENSG00000100528chr14:54450436-54451460	0.26	0.13	0.12	0.19	0.07	0.13	0.15	0.13	0.62	0.21	0.8	0.28
ENSG00000100532chr14:54501360-54501883	0.15	0.07	0.07	0.04	0.04	0.1	0.13	0.18	0.15	0.28	0.25	0.18
ENSG00000100564chr14:67618590-67619265	2.05	3.36	3.34	2.41	0.33	1.89	1.28	1.3	0.15	3.56	3.17	2.82
ENSG00000100567chr14:58281198-58281891	0.28	0.65	0.26	0.5	0.21	0.31	0.16	0.31	0.39	0.29	2.68	2.61
